time,x0y0,x1y0,x2y0,x3y0,x4y0,x5y0,x0y1,x1y1,x2y1,x3y1,x4y1,x5y1,x0y2,x1y2,x2y2,x3y2,x4y2,x5y2,x0y3,x1y3,x2y3,x3y3,x4y3,x5y3
3.151,26,5,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,9,14,85,22,6
3.166,26,5,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,8,14,84,22,6
3.184,27,5,0,81,15,2,11,5,0,81,16,2,4,6,0,80,16,2,69,8,14,83,22,6
3.2,27,5,0,81,15,2,11,5,0,81,16,2,4,7,0,81,16,2,69,8,14,82,22,5
3.216,27,4,0,82,15,2,11,5,0,80,16,2,4,7,0,82,16,2,69,8,14,82,22,5
3.232,27,3,0,83,15,2,11,5,0,79,16,2,4,7,0,82,16,2,69,8,14,81,22,5
3.249,27,3,0,83,15,2,11,5,0,79,16,2,4,7,0,83,16,2,69,8,14,81,22,5
3.266,28,2,0,83,15,2,11,5,0,79,16,2,4,6,0,83,16,3,69,9,15,81,23,6
3.283,28,3,0,82,15,2,11,5,0,80,16,2,4,6,0,82,16,3,69,9,15,82,23,6
3.3,28,3,0,81,14,2,11,5,0,80,16,2,4,6,0,82,16,3,68,9,15,82,23,6
3.315,28,3,0,81,14,2,11,5,0,81,16,2,4,6,0,81,15,2,67,9,15,83,23,6
3.333,28,3,0,80,14,2,11,5,0,82,16,2,4,6,0,80,15,2,67,9,14,83,23,6
3.35,28,3,0,80,14,2,12,5,0,82,16,2,5,6,0,80,15,2,66,9,14,84,23,6
3.367,28,6,0,81,15,3,12,5,0,83,16,2,5,6,0,80,15,2,66,9,13,84,23,6
3.383,28,7,0,81,16,4,12,8,0,83,18,8,6,11,1,81,18,5,67,12,14,84,24,9
3.399,29,10,2,83,23,11,14,14,3,83,22,12,6,14,2,82,19,7,68,13,16,84,25,10
3.417,29,12,3,84,27,14,14,17,4,83,23,15,7,19,4,83,22,9,68,12,16,82,27,12
3.434,27,12,3,84,26,14,13,17,4,83,23,15,7,21,5,84,23,10,68,12,16,82,28,13
3.449,26,12,3,84,25,14,13,16,4,82,23,15,7,21,5,85,23,10,69,12,16,81,28,13
3.468,26,11,3,84,25,13,13,17,4,82,23,15,7,21,5,85,23,10,69,12,16,81,28,13
3.482,26,9,3,84,24,12,13,15,4,81,22,12,6,19,4,84,22,9,69,10,15,80,27,11
3.498,26,7,1,83,20,8,12,11,3,81,19,6,6,16,4,84,21,7,69,9,14,80,26,10
3.516,25,5,0,82,16,5,11,8,1,81,17,4,5,11,2,82,19,4,69,8,14,81,24,7
3.533,26,3,0,81,13,2,10,5,0,81,15,2,4,8,1,81,18,3,69,8,14,82,23,6
3.549,27,3,0,81,14,2,11,5,0,81,15,2,4,6,0,80,16,2,69,9,14,83,22,6
3.567,27,3,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,9,14,84,22,6
3.584,27,3,0,80,15,2,11,5,0,83,16,2,4,6,0,80,16,2,69,9,14,84,22,6
3.601,27,3,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,9,14,85,22,6
3.615,27,3,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,9,14,84,22,6
3.632,28,3,0,81,15,2,11,5,0,81,16,2,4,7,0,81,16,2,69,8,14,84,22,6
3.648,28,3,0,81,15,2,11,5,0,80,16,2,4,7,0,81,16,2,69,8,14,83,22,5
3.665,28,3,0,82,15,2,11,5,0,80,16,2,4,7,0,82,16,2,69,8,14,82,22,5
3.684,28,3,0,83,15,2,11,5,0,79,16,2,4,7,0,82,16,2,69,8,14,81,22,5
3.698,28,2,0,83,15,2,11,5,0,79,16,2,4,7,0,83,17,2,69,8,14,81,22,5
3.716,28,2,0,82,16,2,11,5,0,79,16,2,4,7,0,83,17,2,69,8,14,81,22,5
3.732,28,2,0,82,16,2,11,6,0,80,16,2,4,6,0,82,16,2,69,8,14,81,22,5
3.748,28,2,0,81,15,2,11,6,0,80,16,2,4,6,0,81,16,2,69,9,14,82,22,5
3.765,28,2,0,81,15,2,11,6,0,81,16,2,4,6,0,81,16,2,69,9,14,82,22,5
3.782,28,2,0,80,15,2,11,6,0,81,16,2,4,6,0,80,16,2,69,9,14,83,22,6
3.799,28,2,0,79,15,2,11,6,0,82,16,2,4,6,0,80,16,2,69,9,14,84,22,6
3.816,27,2,0,80,15,2,11,5,0,82,16,2,4,6,0,80,16,2,69,8,14,84,22,6
3.832,27,2,0,80,15,2,11,5,0,83,16,2,4,6,0,80,16,2,69,8,14,83,23,6
3.851,26,2,0,81,15,2,10,5,0,82,15,2,4,6,0,80,16,2,69,8,14,83,23,6
3.866,26,2,0,81,15,2,10,5,0,81,15,2,4,6,0,81,16,2,70,8,14,82,23,6
3.884,25,2,0,81,15,2,10,5,0,80,15,2,4,6,0,81,16,2,69,8,14,81,22,5
3.9,25,2,0,81,15,2,10,5,0,80,15,2,4,6,0,82,16,2,69,8,14,81,22,5
3.915,25,3,0,82,15,2,10,5,0,79,15,2,4,6,0,82,16,2,69,8,14,80,22,5
3.934,25,3,0,82,15,2,10,5,0,79,15,2,4,6,0,83,16,2,69,8,14,80,22,5
3.95,26,4,0,82,16,2,10,5,0,80,15,2,4,6,0,83,16,2,69,8,14,80,22,5
3.967,26,5,0,82,15,2,10,5,0,80,15,2,4,6,0,82,16,2,69,8,14,81,22,5
3.982,26,5,0,82,15,2,10,5,0,81,15,2,4,6,0,82,16,2,69,8,14,81,22,5
4.0,26,5,0,82,15,2,10,5,0,81,15,2,4,6,0,81,16,2,69,9,14,82,22,5
4.016,27,6,0,81,15,2,10,6,0,82,16,2,4,6,0,80,16,2,69,9,14,83,22,5
4.034,27,6,0,80,15,2,10,6,0,82,16,2,4,6,0,80,16,2,69,9,14,84,23,5
4.055,27,6,0,80,15,2,10,6,0,83,16,2,4,6,0,79,16,2,69,9,14,84,23,5
4.073,27,6,0,80,15,2,10,5,0,82,15,2,4,6,0,79,16,2,69,8,14,83,23,6
4.091,27,6,0,80,15,2,10,5,0,82,15,2,4,6,0,80,16,2,69,8,14,83,23,6
4.108,27,6,0,81,15,2,10,5,0,81,15,2,5,6,0,80,16,2,69,8,14,82,23,6
4.125,27,6,0,82,15,2,10,5,0,80,15,2,5,7,0,81,16,2,69,8,14,81,22,5
4.141,27,6,0,83,15,2,10,5,0,79,15,2,5,7,0,81,16,2,69,8,14,81,22,5
4.157,27,6,0,83,15,2,10,5,0,79,15,2,5,7,0,82,16,2,69,8,14,80,22,5
4.173,27,5,0,83,15,2,10,5,0,79,15,2,5,7,0,83,16,2,69,8,14,80,22,5
4.191,27,5,0,83,15,2,10,5,0,80,15,2,5,6,0,82,16,2,69,9,14,81,22,5
4.206,27,5,0,83,15,2,10,5,0,81,16,2,5,6,0,82,16,2,69,9,14,82,22,5
4.224,27,5,0,82,15,2,10,5,0,81,16,2,5,6,0,81,16,2,69,9,14,83,22,5
4.239,27,5,0,81,15,2,10,6,0,82,16,2,5,6,0,81,16,2,69,9,14,83,22,5
4.257,27,5,0,80,14,2,10,6,0,82,16,2,5,6,0,80,16,2,69,9,14,84,22,5
4.273,27,5,0,80,14,2,10,5,0,83,16,2,5,6,0,79,16,2,69,9,14,84,22,5
4.289,27,6,0,80,14,2,10,5,0,83,16,2,5,6,0,79,16,2,69,9,14,84,23,6
4.308,27,6,0,80,14,2,10,5,0,82,16,2,5,6,0,80,16,2,69,8,14,84,23,6
4.323,27,6,0,81,14,2,10,5,0,82,16,2,5,6,0,80,16,2,69,8,14,83,22,6
4.34,27,6,0,82,14,2,10,5,0,81,15,2,5,7,0,81,16,2,69,8,14,82,22,6
4.357,26,6,0,83,15,2,10,5,0,80,15,2,5,7,0,81,16,2,69,8,14,82,22,5
4.373,26,6,0,83,15,2,10,5,0,79,15,2,4,6,0,82,16,2,69,8,14,81,22,5
4.391,26,5,0,83,15,2,10,5,0,79,15,2,4,6,0,83,16,2,69,8,14,81,22,5
4.406,26,5,0,84,15,2,10,5,0,79,15,2,4,6,0,82,16,2,69,8,14,81,22,5
4.423,26,5,0,83,15,2,10,5,0,80,15,2,4,6,0,82,16,2,69,8,14,81,22,5
4.439,26,5,0,82,15,2,10,5,0,80,15,2,4,6,0,81,16,2,69,9,14,82,22,5
4.457,26,5,0,81,15,2,10,6,0,81,16,2,4,6,0,80,16,2,69,9,14,82,22,5
4.474,26,5,0,81,15,2,10,6,0,82,16,2,4,6,0,80,16,2,70,9,15,83,23,5
4.489,26,5,0,80,14,2,10,5,0,83,16,3,4,6,0,79,16,2,70,9,15,84,23,5
4.508,26,5,0,80,14,2,10,5,0,83,16,3,5,10,0,80,18,6,71,21,18,86,28,14
4.522,29,20,6,83,25,11,15,17,6,84,26,10,5,12,1,81,19,9,72,27,20,87,31,18
4.541,31,28,9,85,30,16,17,23,9,84,31,14,10,18,8,83,32,17,77,33,29,88,44,26
4.556,35,34,20,87,46,26,22,29,21,86,47,24,12,21,11,84,39,22,79,36,34,88,51,31
4.573,37,37,25,89,54,31,25,32,27,86,55,30,17,28,24,88,57,33,85,42,46,90,67,42
4.591,41,45,39,92,71,44,30,41,41,88,72,42,23,37,40,91,76,47,87,45,53,90,75,48
4.606,43,48,45,94,80,50,33,45,48,89,81,48,26,40,48,93,84,52,92,48,65,92,89,56
4.624,46,50,57,96,93,59,36,48,60,91,93,57,32,45,63,95,100,61,94,46,70,92,95,59
4.64,47,43,66,96,100,62,37,46,64,92,97,60,33,47,68,96,103,63,96,46,78,93,101,62
4.655,48,44,68,96,101,63,37,46,70,94,101,63,33,50,76,98,108,67,96,47,80,94,103,64
4.674,47,48,67,96,99,63,37,47,71,94,102,64,32,51,77,98,108,67,94,49,81,95,103,65
4.691,46,49,64,96,98,62,34,51,61,94,89,57,28,53,65,95,92,55,93,50,81,96,103,65
4.707,42,42,50,92,81,49,32,52,56,94,82,53,25,54,58,94,83,49,88,42,68,94,87,53
4.723,40,38,43,90,72,42,27,43,41,92,64,40,19,45,42,90,65,35,85,38,61,93,79,46
4.739,35,29,28,87,54,29,24,39,34,91,56,33,16,40,34,88,56,28,80,30,47,91,63,34
4.756,33,25,20,86,46,23,19,30,19,89,39,21,10,31,18,85,37,15,77,25,40,90,55,28
4.774,30,15,9,83,30,12,16,26,12,87,31,15,8,26,11,84,29,9,73,17,27,87,39,16
4.789,28,10,4,83,23,7,13,16,3,84,20,6,5,17,2,82,19,2,71,13,21,85,32,11
4.806,27,6,0,82,16,1,12,10,1,83,19,4,4,12,1,82,18,2,70,8,14,83,24,5
4.824,27,6,0,82,16,1,11,5,0,81,17,1,4,7,0,82,18,2,68,8,13,82,23,5
4.84,27,6,0,84,21,15,14,18,4,83,22,11,4,7,0,82,18,2,67,8,13,81,23,5
4.855,27,6,0,84,23,23,15,25,6,84,24,16,6,18,3,87,24,13,67,8,13,84,26,12
4.871,31,23,7,90,32,38,19,44,14,90,35,32,7,23,5,89,27,19,68,23,18,87,30,18
4.889,32,31,10,93,37,46,22,54,17,93,40,40,11,43,13,95,38,37,71,45,27,94,41,35
4.906,37,52,19,99,48,64,26,76,26,101,52,57,13,52,17,98,44,45,73,55,31,98,47,44
4.922,39,62,23,102,54,73,28,86,30,104,58,65,17,74,25,102,53,59,75,66,35,102,53,53
4.939,39,62,23,101,51,66,27,80,28,104,55,61,19,85,29,104,58,66,78,82,40,103,56,54
4.956,39,62,23,100,49,58,25,74,26,103,53,56,18,80,27,101,55,60,79,90,43,104,57,55
4.972,37,53,19,97,42,44,22,58,20,100,45,43,17,74,25,99,51,54,80,83,40,102,53,49
4.991,34,37,13,91,33,28,20,48,16,97,39,35,14,59,19,94,43,40,77,65,33,96,44,34
5.006,32,26,8,88,27,19,15,28,8,90,28,19,9,40,11,88,31,23,76,54,29,93,38,26
5.023,27,6,0,82,16,2,13,17,4,86,22,11,8,29,7,86,26,16,72,33,21,85,26,9
5.038,27,6,0,82,16,2,11,6,0,82,16,2,6,18,3,84,21,9,71,25,18,85,25,8
5.056,27,6,0,83,16,2,11,6,0,82,16,2,4,8,0,82,16,2,70,9,14,83,23,6
5.075,27,7,0,83,16,2,11,6,0,81,16,2,4,7,0,83,17,3,70,9,14,83,23,6
5.088,27,7,0,84,16,2,11,6,0,80,16,2,4,7,0,83,17,3,70,9,14,82,23,6
5.107,27,7,0,84,16,2,11,6,0,80,16,2,4,7,0,83,18,5,70,9,14,82,23,6
5.123,29,20,6,85,24,20,11,6,0,80,16,2,4,7,0,83,18,6,70,19,17,84,29,19
5.14,30,26,9,86,29,29,14,20,6,84,25,21,7,22,6,85,29,26,70,24,19,85,32,26
5.156,34,41,16,88,39,49,16,27,9,85,30,30,9,29,10,85,34,36,74,39,26,89,43,45
5.175,36,49,20,89,44,59,20,44,16,89,41,51,12,45,17,87,44,56,77,55,34,92,54,65
5.189,40,65,27,91,55,79,22,52,20,90,46,61,14,53,21,88,49,66,79,63,38,94,59,75
5.208,42,74,31,92,60,89,26,69,27,94,57,82,18,70,28,91,59,86,83,80,45,98,69,96
5.223,44,86,36,94,65,98,29,86,32,96,59,84,19,79,31,92,64,95,84,84,48,98,71,99
5.239,45,88,36,95,66,99,29,88,31,95,56,75,18,72,28,92,58,84,86,88,50,99,73,102
5.256,42,74,30,93,56,80,25,73,25,92,46,56,17,65,24,90,53,74,84,75,45,96,65,86
5.274,40,67,26,92,50,70,24,65,21,90,40,46,13,50,17,89,42,54,80,60,37,92,54,67
5.289,36,51,19,90,40,50,22,57,17,88,35,37,12,42,14,88,37,44,79,52,33,90,48,57
5.309,34,43,15,89,34,40,18,41,10,84,24,16,8,25,7,86,26,24,75,35,25,87,37,37
5.323,30,25,7,87,24,21,15,24,4,81,18,5,6,17,3,84,21,14,73,27,21,85,32,27
5.339,28,16,3,86,20,12,13,15,2,80,16,4,4,8,0,83,16,4,70,10,14,81,22,7
5.358,27,6,0,83,15,4,11,7,0,80,15,3,4,8,0,84,16,4,70,10,14,81,22,7
5.373,27,5,0,83,15,4,11,7,0,80,15,3,4,7,0,83,16,4,70,10,14,82,22,7
5.39,27,5,0,82,15,3,11,7,0,81,16,3,4,7,0,82,16,4,70,10,14,82,22,7
5.406,27,4,0,82,15,3,11,7,0,82,16,3,4,7,0,82,16,3,70,10,14,83,22,7
5.423,28,4,0,81,15,3,11,6,0,83,16,3,4,7,0,81,16,3,70,10,14,84,22,7
5.438,28,3,0,80,15,3,11,6,0,83,16,3,4,7,0,80,16,3,70,9,14,84,22,7
5.456,28,3,0,80,15,3,11,6,0,83,16,3,4,9,0,80,16,4,70,9,14,85,22,7
5.475,28,8,0,81,16,5,11,6,0,83,16,3,4,9,0,81,16,4,70,11,14,84,23,8
5.49,28,10,1,82,16,6,11,11,1,83,17,6,5,14,0,82,18,6,70,13,15,84,23,9
5.508,29,13,1,83,17,6,12,13,1,83,18,7,5,17,1,83,18,7,70,17,16,84,24,10
5.523,29,15,2,84,17,6,12,13,1,82,18,7,5,17,1,84,18,7,70,19,16,84,25,11
5.539,29,15,2,85,17,6,12,14,1,81,18,7,5,17,1,84,18,7,70,20,16,83,24,11
5.556,29,15,2,85,18,6,12,14,1,81,18,6,5,16,1,84,18,7,70,20,16,82,24,11
5.574,29,13,1,85,17,6,12,14,1,81,17,5,5,15,1,85,18,6,70,19,16,82,24,10
5.59,28,11,1,85,17,5,11,11,1,81,17,4,4,12,0,84,17,5,70,18,16,82,23,9
5.607,28,7,0,84,16,3,11,9,0,81,16,3,4,9,0,83,17,4,70,14,15,82,23,7
5.622,28,5,0,83,15,3,11,7,0,81,16,2,4,7,0,82,16,3,70,10,14,82,22,6
5.641,28,3,0,82,15,3,11,6,0,82,16,2,4,7,0,81,16,3,70,10,14,83,22,6
5.657,28,3,0,81,15,3,11,6,0,82,16,2,4,7,0,80,16,2,70,10,14,84,22,6
5.673,28,3,0,80,15,2,11,6,0,83,16,2,4,7,0,80,16,2,70,10,14,84,22,6
5.691,28,3,0,80,15,2,11,6,0,83,16,2,4,7,0,79,16,2,70,9,14,84,22,6
5.705,28,3,0,80,15,2,11,6,0,82,16,2,4,7,0,80,16,2,70,9,14,84,22,6
5.726,28,3,0,81,15,2,11,6,0,82,16,2,4,7,0,80,16,2,70,9,14,84,22,6
5.741,28,3,0,81,15,2,11,6,0,81,15,2,4,7,0,80,16,2,70,9,14,83,22,6
5.755,28,3,0,81,15,2,11,6,0,81,15,2,4,8,0,81,16,2,70,9,14,82,22,6
5.774,28,4,0,82,15,3,11,6,0,80,15,2,4,7,0,82,16,3,70,9,14,82,22,6
5.79,28,4,0,83,15,3,11,6,0,79,15,2,4,7,0,83,16,3,70,9,14,81,22,6
5.807,28,3,0,83,15,3,11,6,0,79,15,2,4,7,0,83,16,3,70,9,14,81,22,6
5.824,28,3,0,83,15,3,11,6,0,79,15,2,4,7,0,83,16,3,70,9,14,81,22,6
5.838,28,3,0,82,15,3,11,6,0,80,15,2,4,7,0,83,16,3,70,9,14,81,22,6
5.858,28,3,0,82,15,2,11,6,0,80,15,2,4,7,0,82,16,3,70,10,14,82,22,6
5.874,28,3,0,81,15,2,11,6,0,81,16,2,4,7,0,81,16,3,70,10,14,82,22,6
5.891,28,2,0,80,15,2,11,6,0,82,16,2,4,7,0,81,16,3,70,10,14,83,22,6
5.907,28,2,0,80,15,2,11,6,0,83,16,2,4,7,0,80,16,3,70,10,14,84,22,6
5.924,28,3,0,80,15,2,11,6,0,83,16,2,4,7,0,80,16,2,70,9,14,84,23,6
5.939,28,3,0,80,15,2,11,6,0,82,16,2,4,7,0,80,16,2,70,9,14,85,23,6
5.956,28,3,0,81,15,2,11,6,0,82,16,2,4,7,0,80,16,2,70,9,14,84,22,6
5.973,28,3,0,81,15,2,11,6,0,81,15,3,4,8,0,81,16,2,70,9,14,83,22,6
5.99,28,3,0,82,15,2,11,6,0,80,15,2,4,8,0,81,16,2,70,9,14,83,22,6
6.007,28,3,0,83,15,2,11,6,0,80,15,2,4,8,0,82,16,3,70,9,14,82,22,6
6.023,27,4,0,83,15,2,11,6,0,79,15,2,4,8,0,83,16,3,70,9,14,82,22,6
6.039,27,4,0,84,15,2,11,6,0,79,15,2,4,7,0,83,16,3,70,9,14,81,22,6
6.056,26,4,0,83,15,3,11,6,0,80,15,2,4,7,0,83,16,3,70,9,14,81,22,6
6.073,26,4,0,83,15,3,11,6,0,80,15,2,4,7,0,82,16,3,70,9,14,82,22,6
6.091,26,4,0,82,15,2,11,6,0,81,16,2,4,7,0,82,16,3,70,9,14,82,22,6
6.107,25,4,0,81,15,2,11,6,0,82,16,2,4,6,0,81,16,2,70,9,14,83,22,6
6.122,25,5,0,80,14,2,10,6,0,83,16,2,4,6,0,80,16,2,70,9,14,84,22,6
6.139,26,5,0,80,14,2,10,6,0,83,16,2,4,7,0,80,16,2,70,9,14,84,22,6
6.156,26,5,0,80,14,2,10,6,0,82,16,2,4,7,0,80,16,2,70,9,14,84,22,6
